216,Q8NI60
217,Q8NG66
218,Q8NFD2
219,Q8NFD2
220,Q8NEV4
221,Q8NEV4
222,Q8NE63
223,Q8N752
224,Q8N752
225,Q8N5S9
226,Q8N5S9
227,Q8N5S9
228,Q8N568
229,Q8N568
230,Q8N4C8
231,Q8IYT8
232,Q8IY84
233,Q8IWQ3
234,Q8IWQ3
235,Q8IW41
236,Q8IW41
237,Q8IVW4
238,Q8IVH8
239,Q8IVH8
240,Q8IU85
241,Q8IU85
242,Q8IU85
243,Q86Z02
244,Q86YV6
245,Q86YV6
246,Q86Y07
247,Q86V86
248,Q86V86
249,Q86UX6
250,Q86UX6
251,Q86UE8
252,Q86UE8
253,Q7L7X3
254,Q7KZI7
255,Q7KZI7
256,Q7KZI7
257,Q6ZN16
258,Q6XUX3
259,Q6PHR2
260,Q6P3R8
261,Q6P3R8
262,Q6DT37
263,Q6DT37
264,Q5VT25
265,Q5VT25
266,Q5S007
267,Q5S007
268,Q59H18
269,Q59H18
270,Q56UN5
271,Q52WX2
272,Q3U3Q1
273,Q32MK0
274,Q2M2I8
275,Q2M2I8
276,Q2M2I8
277,Q16832
278,Q16832
279,Q16816
280,Q16816
281,Q16816
282,Q16659
283,Q16659
284,Q16620
285,Q16620
286,Q16584
287,Q16584
288,Q16566
289,Q16566
290,Q16539
291,Q16539
292,Q16539
293,Q16513
294,Q16513
295,Q16512
296,Q16512
297,Q16288
298,Q16288
299,Q15835
300,Q15831
301,Q15831
302,Q15759
303,Q15759
304,Q15759
305,Q15746
306,Q15746
307,Q15569
308,Q15569
309,Q15418
310,Q15418
311,Q15418
312,Q15418
313,Q15375
314,Q15375
315,Q15375
316,Q15349
317,Q15349
318,Q15349
319,Q15349
320,Q15349
321,Q15303
322,Q15208
323,Q15139
324,Q15139
325,Q14680
326,Q14680
327,Q14289
328,Q14289
329,Q14164
330,Q14164
331,Q14012
332,Q14012
333,Q14012
334,Q14004
335,Q13976
336,Q13976
337,Q13882
338,Q13882
339,Q13882
340,Q13873
341,Q13873
342,Q13705
343,Q13705
344,Q13627
345,Q13557
346,Q13557
347,Q13557
348,Q13555
349,Q13555
350,Q13555
351,Q13554
352,Q13554
353,Q13554
354,Q13546
355,Q13546
356,Q13523
357,Q13470
358,Q13470
359,Q13464
360,Q13237
361,Q13237
362,Q13233
363,Q13188
364,Q13188
365,Q13177
366,Q13177
367,Q13164
368,Q13164
369,Q13163
370,Q13153
371,Q13153
372,Q13153
373,Q13131
374,Q13131
375,Q13131
376,Q13043
377,Q13043
378,Q13043
379,Q12866
380,Q12866
381,Q12852
382,Q12851
383,Q09013
384,Q09013
385,Q08881
386,Q08881
387,Q08345
388,Q08345
389,Q07912
390,Q07912
391,Q07912
392,Q07002
393,Q07002
394,Q06418
395,Q06418
396,Q06187
397,Q06187
398,Q06187
399,Q05655
400,Q05655
401,Q05397
402,Q05397
403,Q05397
404,Q04912
405,Q04771
406,Q04771
407,Q04759
408,Q04759
409,Q02779
410,Q02779
411,Q02763
412,Q02763
413,Q02763
414,Q02750
415,Q02750
416,Q02156
417,Q02156
418,Q00537
419,Q00537
420,Q00536
421,Q00536
422,Q00536
423,Q00535
424,Q00535
425,Q00535
426,Q00532
427,Q00526
428,Q00526
429,P9WI81
430,P80192
431,P80192
432,P78368
433,P78368
434,P78368
435,P78362
436,P78362
437,P78356
438,P78356
439,P68400
440,P68400
441,P68370
442,P62344
443,P61075
444,P57078
445,P57059
446,P57059
447,P57058
448,P54764
449,P54764
450,P54764
451,P54762
452,P54762
453,P54762
454,P54760
455,P54760
456,P54760
457,P54756
458,P54756
459,P54756
460,P54753
461,P54753
462,P54646
463,P54646
464,P53779
465,P53779
466,P53779
467,P53778
468,P53778
469,P53778
470,P53671
471,P53671
472,P53667
473,P53667
474,P53667
475,P53355
476,P53355
477,P53350
478,P53350
479,P52564
480,P52564
481,P52333
482,P52333
483,P51957
484,P51956
485,P51955
486,P51955
487,P51955
488,P51817
489,P51817
490,P51813
491,P51813
492,P51813
493,P51812
494,P51812
495,P51812
496,P51617
497,P51451
498,P51451
499,P50750
500,P50750
501,P50613
502,P50613
503,P49841
504,P49841
505,P49840
506,P49840
507,P49761
508,P49761
509,P49761
510,P49760
511,P49760
512,P49760
513,P49759
514,P49759
515,P49759
516,P49674
517,P49674
518,P49674
519,P49336
520,P49336
521,P49137
522,P49137
523,P48736
524,P48730
525,P48730
526,P48729
527,P46734
528,P46734
529,P45985
530,P45985
531,P45984
532,P45984
533,P45984
534,P45983
535,P45983
536,P45983
537,P43405
538,P43405
539,P43405
540,P43403
541,P43403
542,P42685
543,P42685
544,P42685
545,P42684
546,P42684
547,P42684
548,P42681
549,P42681
550,P42680
551,P42680
552,P42679
553,P42345
554,P42338
555,P42336
556,P42336
557,P42336
558,P42336
559,P42336
560,P42336
561,P42336
562,P42336
563,P42336
564,P42336
565,P42336
566,P42336
567,P41743
568,P41240
569,P41240
570,P41240
571,P37173
572,P37173
573,P37023
574,P37023
575,P36897
576,P36897
577,P36896
578,P36896
579,P36894
580,P36894
581,P36888
582,P36888
583,P36888
584,P36888
585,P36888
586,P36888
587,P36888
588,P36888
589,P36888
590,P36888
591,P36888
592,P36888
593,P36888
594,P36507
595,P36507
596,P35968
597,P35968
598,P35968
599,P35916
600,P35916
601,P35916
602,P35590
603,P35590
604,P33981
605,P33981
606,P33981
607,P32298
608,P31751
609,P31751
610,P31749
611,P31749
612,P31152
613,P31152
614,P30530
615,P30530
616,P30291
617,P30291
618,P29597
619,P29597
620,P29597
621,P29376
622,P29376
623,P29323
624,P29323
625,P29322
626,P29322
627,P29322
628,P29320
629,P29320
630,P29320
631,P29317
632,P29317
633,P29317
634,P28482
635,P28482
636,P27448
637,P27448
638,P27361
639,P27361
640,P27037
641,P27037
642,P24941
643,P24941
644,P24941
645,P24723
646,P24723
647,P23458
648,P23458
649,P23458
650,P23458
651,P23443
652,P22694
653,P22694
654,P22607
655,P22607
656,P22607
657,P22607
658,P22607
659,P22455
660,P22455
661,P21860
662,P21802
663,P21802
664,P21802
665,P21709
666,P21709
667,P21127
668,P21127
669,P20794
670,P19784
671,P19784
672,P19525
673,P19525
674,P17948
675,P17948
676,P17612
677,P17612
678,P17252
679,P16591
680,P16591
681,P16591
682,P16234
683,P16234
684,P15735
685,P15735
686,P15735
687,P15056
688,P15056
689,P15056
690,P15056
691,P14616
692,P14616
693,P12931
694,P12931
695,P12931
696,P11802
697,P11802
698,P11799
699,P11362
700,P11362
701,P11362
702,P11309
703,P11309
704,P11309
705,P10721
706,P10721
707,P10721
708,P10721
709,P10721
710,P10721
711,P10721
712,P10721
713,P10721
714,P10721
715,P10721
716,P10721
717,P10721
718,P10721
719,P10721
720,P0C264
721,P0C1S8
722,P09769
723,P09769
724,P09769
725,P09619
726,P09619
727,P09619
728,P08922
729,P08922
730,P08631
731,P08631
732,P08631
733,P08581
734,P08581
735,P08581
736,P08581
737,P08069
738,P08069
739,P07949
740,P07949
741,P07949
742,P07949
743,P07949
744,P07949
745,P07948
746,P07948
747,P07948
748,P07947
749,P07947
750,P07947
751,P07333
752,P07333
753,P07332
754,P07332
755,P06241
756,P06241
757,P06241
758,P06239
759,P06239
760,P06239
761,P06239
762,P06213
763,P06213
764,P06213
765,P04629
766,P04629
767,P04629
768,P04626
769,P04626
770,P04626
771,P04049
772,P04049
773,P00533
774,P00533
775,P00533
776,P00533
777,P00533
778,P00533
779,P00533
780,P00533
781,P00533
782,P00533
783,P00533
784,P00533
785,P00533
786,P00533
787,P00533
788,P00533
789,P00533
790,P00533
791,P00533
792,P00533
793,P00533
794,P00533
795,P00533
796,P00533
797,P00519
798,P00519
799,P00519
800,P00519
801,P00519
802,P00519
803,P00519
804,P00519
805,P00519
806,P00519
807,P00519
808,P00519
809,P00519
810,P00519
811,P00519
812,P00519
813,P00519
814,P00519
815,P00519
816,P00519
817,P00519
818,P00519
819,P00519
820,P00519
821,P00519
822,P00519
823,P00519
824,P00519
825,P00519
826,P00519
827,O96017
828,O96013
829,O96013
830,O96013
831,O95835
832,O95835
833,O95819
834,O95819
835,O95747
836,O95382
837,O94921
838,O94921
839,O94806
840,O94806
841,O94804
842,O94804
843,O94804
844,O94804
845,O94768
846,O94768
847,O94768
848,O76039
849,O75914
850,O75914
851,O75914
852,O75747
853,O75716
854,O75716
855,O75716
856,O75676
857,O75676
858,O75676
859,O75676
860,O75582
861,O75582
862,O75582
863,O75582
864,O75582
865,O75460
866,O75385
867,O75116
868,O60674
869,O60674
870,O60674
871,O60331
872,O60285
873,O60285
874,O43353
875,O43353
876,O43353
877,O43318
878,O43293
879,O43293
880,O43293
881,O43293
882,O43283
883,O15530
884,O15530
885,O15264
886,O15197
887,O15146
888,O15146
889,O15111
890,O15075
891,O15075
892,O14976
893,O14976
894,O14976
895,O14976
896,O14976
897,O14965
898,O14965
899,O14965
900,O14936
901,O14920
902,O14757
903,O14757
904,O14733
905,O14730
906,O14730
907,O14578
908,O14578
909,O00750
910,O00506
911,O00506
912,O00444
913,O00444
914,O00444
915,O00329
916,O00238
917,P30411
918,P35354
919,P23219
920,P25103
921,P00918
922,P31644
923,P16257
924,P14867
925,P02770
926,P02768
927,P02766
928,P26684
929,O14976
930,P21554
931,P21554
932,"P50052, P30556"
933,P30556
934,P55899
935,P56450
936,P14842
937,P21447
938,P9WNS1
939,Q9Y251
940,P30680
941,P28646
942,P00918
943,P04278
944,"P23944, P43140, P15823"
945,"P08909, P30994, P14842"
946,Q8N1Q1
947,Q8N1Q1
948,P43166
949,P00918
950,P00915
951,P00915
952,O70212
953,P29353
954,Q8K4Z4
955,B0FL73
956,"P50052, P30556"
957,P53350
958,"P08173, P11229, P08912, P20309, P08172"
959,"Q16236, Q14145"
960,P21554
961,P21554
962,P21554
963,P98170
964,P62937
965,Q8VH26
966,P08172
967,"P50052, P30556"
968,Q8K4Z4
969,B0FL73
970,P58154
971,P01730
972,P55899
973,Q05397
974,"P50052, P30556"
975,Q9H3N8
976,Q9H3N8
977,P26684
978,P24530
979,P62942
980,O14793
981,"P23944, P43140, P15823"
982,"P22909, P19328, P22086"
983,P34976
984,Q9Y468
985,P23944
986,O02824
987,P35968
988,P00734
989,P08238
990,Q06124
991,P02768
992,Q9H4B7
993,Q9UBF8
994,Q9HAZ1
995,Q8TBX8
996,Q13627
997,P49760
998,P49759
999,O00750
1000,Q99816
1001,P22303
1002,P21462
1003,P34976
1004,Q9H3N8
1005,P10980
1006,P08483
1007,P08482
1008,P9WPP9
1009,P63085
1010,P63085
1011,Q28044
1012,Q63844
1013,Q9Y5N1
1014,P47747
1015,"P50052, P30556"
1016,P32239
1017,"P48974, Q00788, P30560"
1018,"P48974, Q00788, P30560"
1019,"Q08499, P27815, Q07343, Q08493"
1020,Q2NNR5
1021,P31389
1022,P26684
1023,P21451
1024,P13631
1025,P10826
1026,P10276
1027,"P13945, P08588, P07550"
1028,"P13945, P08588, P07550"
1029,Q04609
1030,P70536
1031,P13945
1032,P08588
1033,P08588
1034,P07550
1035,P07550
1036,P10415
1037,P10415
1038,Q16696
1039,P11509
1040,O60341
1041,O60341
1042,P04278
1043,P30968
1044,P21731
1045,P21836
1046,P21836
1047,Q99705
1048,P0A9J4
1049,P47747
1050,P31389
1051,"P23944, P43140, P15823"
1052,P14842
1053,P41586
1054,P21731
1055,Q63844
1056,P30543
1057,P35968
1058,P08581
1059,Q99572
1060,Q99572
1061,P53779
1062,P53779
1063,P53779
1064,P08183
1065,P08238
1066,Q12809
1067,"P48974, Q00788, P30560"
1068,"P48974, Q00788, P30560"
1069,P00338
1070,"P23944, P43140, P15823"
1071,P17931
1072,O00214
1073,O00182
1074,P61586
1075,O76074
1076,P00491
1077,P32300
1078,Q07820
1079,Q07820
1080,Q05397
1081,P70605
1082,P31389
1083,P32745
1084,P30872
1085,P32745
1086,P43140
1087,P23944
1088,P15823
1089,Q8K4Z4
1090,Q8K4Z4
1091,B0FL73
1092,B0FL73
1093,Q8K4Z4
1094,B0FL73
1095,P00918
1096,P00918
1097,P13631
1098,P10826
1099,P10276
1100,P42345
1101,P30994
1102,P14842
1103,P34978
1104,P21731
1105,P43140
1106,P23944
1107,P15823
1108,Q04609
1109,Q04609
1110,Q04609
1111,Q9Y5N1
1112,"P49286, P48039"
1113,"P49286, P48039"
1114,P31749
1115,"Q16236, Q14145"
1116,P97583
1117,O70526
1118,P30680
1119,P28646
1120,P34978
1121,P30987
1122,P21731
1123,P98170
1124,P58154
1125,P21554
1126,P62937
1127,P62937
1128,P47747
1129,P31389
1130,"P13945, P08588, P07550"
1131,"P13945, P08588, P07550"
1132,O94768
1133,Q8VH26
1134,P08172
1135,P21731
1136,P28845
1137,Q72874
1138,"P13945, P08588, P07550"
1139,"P13945, P08588, P07550"
1140,P42227
1141,P62942
1142,Q9UGN5
1143,P11103
1144,P09874
1145,P30680
1146,P28646
1147,"P22909, P19328, P22086"
1148,Q99814
1149,P11926
1150,P15056
1151,Q72874
1152,Q9Y5N1
1153,Q9Y5N1
1154,Q9Y5N1
1155,Q01959
1156,P31652
1157,P31645
1158,P23975
1159,P08908
1160,P08908
1161,P30969
1162,"P48974, P30560"
1163,P48044
1164,P30559
1165,P30542
1166,P30542
1167,P98170
1168,"P50052, P30556"
1169,Q9H2K2
1170,P00374
1171,P00374
1172,P00374
1173,P00374
1174,Q9Y5N1
1175,P31389
1176,P00338
1177,P00338
1178,Q9Y5N1
1179,Q9QYN8
1180,P30542
1181,Q00788
1182,"P48974, P30560"
1183,"P48974, P30560"
1184,P30559
1185,P30559
1186,P61964
1187,P34976
1188,"P50052, P30556"
1189,O43613
1190,O43613
1191,Q9GZT9
1192,"P25095, P35351, P29089"
1193,P31749
1194,O95819
1195,P32745
1196,"P28564, P35563, P31388, P35364, P08909, P28565, P35365, P14842, P19327, P30994, Q62758, P30940, P32305, Q9JJ16"
1197,P15056
1198,P14625
1199,P50406
1200,"P48974, P30560"
1201,P9WIL5
1202,P30553
1203,P21554
1204,P18031
1205,Q9JI35
1206,P31389
1207,"P22909, P19328, P22086"
1208,P30968
1209,Q8VH26
1210,"P08173, P11229, P08912, P20309, P08172"
1211,"P08173, P11229, P08912, P20309, P08172"
1212,"P48974, Q00788, P30560"
1213,"P48974, Q00788, P30560"
1214,P47929
1215,P17931
1216,O00214
1217,O00182
1218,O43924
1219,P29275
1220,P20309
1221,P01008
1222,P34976
1223,P30680
1224,P28646
1225,Q8VH26
1226,"P22909, P19328, P22086"
1227,P28867
1228,P9WNS1
1229,P62937
1230,P50406
1231,P62937
1232,P62937
1233,P08254
1234,P56817
1235,P56817
1236,P30994
1237,P14842
1238,P55899
1239,P55899
1240,"Q01337, P30545, Q01338"
1241,P08254
1242,P08254
1243,Q8NG68
1244,P20917
1245,Q9Y5N1
1246,P19793
1247,P13631
1248,Q72874
1249,"P08514, P05106"
1250,"P08514, P05106"
1251,"P08514, P05106"
1252,Q5VT25
1253,P42345
1254,P42336
1255,P04278
1256,Q8VH26
1257,P06239
1258,Q96GD4
1259,P36888
1260,O14965
1261,P02753
1262,P02753
1263,P29350
1264,"Q9BVA1, Q9BUF5, Q9BQE3, Q6PEY2, Q13885, P68363, Q13509, P68371, Q71U36, P07437, Q3ZCM7, P04350, Q9H4B7, P68366, Q13748"
1265,"Q9BVA1, Q9BUF5, Q9BQE3, Q6PEY2, Q13885, P68363, Q13509, P68371, Q71U36, P07437, Q3ZCM7, P04350, Q9H4B7, P68366, Q13748"
1266,Q9JI35
1267,P55899
1268,P23458
1269,P23458
1270,P23458
1271,P23458
1272,C3TRK2
1273,P09874
1274,"P50052, P30556"
1275,Q13526
1276,P62942
1277,P77173
1278,"P50052, P30556"
1279,P20916
1280,O43924
1281,Q9JI35
1282,"Q9BVA1, Q9BUF5, Q9BQE3, Q6PEY2, Q13885, P68363, Q13509, P68371, Q71U36, P07437, Q3ZCM7, P04350, Q9H4B7, P68366, Q13748"
1283,P79218
1284,P25103
1285,P16177
1286,Q00987
1287,Q00987
1288,O15151
1289,O15151
1290,P63073
1291,P63073
1292,P28705
1293,P28704
1294,P19793
1295,P17931
1296,P09382
1297,P40337
1298,Q81VW8
1299,A3EZI9
1300,Q8K4Z4
1301,B0FL73
1302,P62937
1303,P09874
1304,P00918
1305,P00918
1306,P00918
1307,P00918
1308,P00918
1309,Q63844
1310,P00918
1311,"P22909, P19328, P22086"
1312,P16235
1313,P20309
1314,Q8VH26
1315,P08172
1316,O70212
1317,P30969
1318,P00797
1319,"P13945, P08588, P07550"
1320,"P13945, P08588, P07550"
1321,"P23944, P43140, P15823"
1322,"P08909, P30994, P14842"
1323,Q13526
1324,P24593
1325,P24593
1326,P24593
1327,P24593
1328,P24593
1329,P24593
1330,P24593
1331,P24593
1332,P24593
1333,P24593
1334,P24593
1335,P24593
1336,P24593
1337,P24593
1338,P24593
1339,Q12809
1340,P51692
1341,P40763
1342,"P50052, P30556"
1343,"Q16236, Q14145"
1344,"P23944, P43140, P15823"
1345,"P22909, P19328, P22086"
1346,"P23944, P43140, P15823"
1347,"P22909, P19328, P22086"
1348,Q9Y5N1
1349,P00491
1350,P00491
1351,P00491
1352,P00491
1353,P00918
1354,Q63844
1355,P98170
1356,"P35563, Q9JJ16"
1357,"P13945, P08588, P07550"
1358,"P13945, P08588, P07550"
1359,P03372
1360,P34998
1361,"P28564, P35563, P31388, P35364, P08909, P28565, P35365, P14842, P19327, P30994, Q62758, P30940, P32305, Q9JJ16"
1362,P47900
1363,P47824
1364,P04775
1365,P11229
1366,P43140
1367,"P28473, P28471, P23574, P15431, P63079, O09028, P30191, Q91ZM7, P18508, P62813, P20236, P19969, P23576, P63138, Q9ES14, P18506"
1368,Q16850
1369,P17931
1370,P09382
1371,P49146
1372,P25929
1373,"O15264, Q16539, Q15759, P53778"
1374,"O15264, Q16539, Q15759, P53778"
1375,O14976
1376,P27694
1377,Q8VH26
1378,P08172
1379,P00491
1380,P00491
1381,P43490
1382,P37840
1383,P10636
1384,P05067
1385,P63073
1386,"Q16236, Q14145"
1387,Q12809
1388,P34978
1389,O70528
1390,"P50052, P30556"
1391,P34976
1392,Q06187
1393,P32239
1394,P30553
1395,"P23944, P43140, P15823"
1396,"P22909, P19328, P22086"
1397,Q9UGN5
1398,P09874
1399,Q63844
1400,Q63273
1401,P43140
1402,P23944
1403,P15823
1404,"P20701, P05362, P05107"
1405,P56450
1406,"P23944, P43140, P15823"
1407,"P22909, P19328, P22086"
1408,P61964
1409,P30542
1410,Q8K4Z4
1411,B0FL73
1412,Q16696
1413,P30994
1414,P11509
1415,Q99572
1416,Q99572
1417,P21731
1418,P30680
1419,P28646
1420,"P50052, P30556"
1421,Q9JI35
1422,P16235
1423,P30968
1424,Q99572
1425,Q9JI35
1426,P34978
1427,P0AEG4
1428,P33534
1429,"P46098, A5X5Y0, O95264, Q70Z44, Q8WXA8"
1430,"P46098, A5X5Y0, O95264, Q70Z44, Q8WXA8"
1431,Q8N1Q1
1432,P43166
1433,P00918
1434,P00915
1435,"D4A3N4, Q03343, P21932, Q8CFM9, P26770, P40146, Q04400, P26769"
1436,P55899
1437,P62942
1438,P30968
1439,P29350
1440,P21554
1441,"P35348, P35368, P25100"
1442,"P13945, P08588, P07550"
1443,"Q9TU15, P49885"
1444,"P26255, P10608, P18090"
1445,Q8K4Z4
1446,Q8K4Z4
1447,Q8K4Z4
1448,Q8K4Z4
1449,Q8K4Z4
1450,Q8K4Z4
1451,Q8K4Z4
1452,Q8K4Z4
1453,Q8K4Z4
1454,Q8K4Z4
1455,Q8K4Z4
1456,P54833
1457,"P18825, P08913, P35368, P35348, P25100, P18089"
1458,P18090
1459,P18090
1460,P18090
1461,P18090
1462,"P13945, P08588, P07550"
1463,"P13945, P08588, P07550"
1464,"P13945, P08588, P07550"
1465,"P13945, P08588, P07550"
1466,P13945
1467,P13945
1468,P13945
1469,P08588
1470,P08588
1471,P08588
1472,P08588
1473,P07550
1474,P07550
1475,P07550
1476,P07550
1477,P02768
1478,P02768
1479,P02768
1480,P02768
1481,P02768
1482,P02768
1483,B0FL73
1484,B0FL73
1485,B0FL73
1486,B0FL73
1487,B0FL73
1488,B0FL73
1489,B0FL73
1490,B0FL73
1491,B0FL73
1492,B0FL73
1493,B0FL73
1494,B0FL73
1495,B0FL73
1496,B0FL73
1497,P62937
1498,P30405
1499,P23284
1500,Q9UBN7
1501,Q9BY41
1502,Q8WUI4
1503,Q70I53
1504,Q13547
1505,P11362
1506,P11362
1507,P47747
1508,P47747
1509,P47747
1510,P47747
1511,P47747
1512,P25102
1513,P25102
1514,P00560
1515,"P00558, P07205"
1516,"P00558, P07205"
1517,"P00558, P07205"
1518,"P00558, P07205"
1519,Q8K4Z4
1520,B0FL73
1521,B0FL73
1522,B0FL73
1523,B0FL73
1524,Q16539
1525,Q9JI35
1526,Q13936
1527,P21731
1528,P9WPP9
1529,P21554
1530,P30680
1531,P28646
1532,P51677
1533,Q9JI35
1534,Q96GD4
1535,O14965
1536,P55899
1537,"P23944, P43140, P15823"
1538,"P22909, P19328, P22086"
1539,Q9K2N0
1540,Q8VH26
1541,P30680
1542,P30680
1543,P28646
1544,P28646
1545,P30560
1546,P30560
1547,P25103
1548,Q02763
1549,P18090
1550,"P50052, P30556"
1551,O15392
1552,Q13526
1553,P43140
1554,P35348
1555,P15823
1556,P28705
1557,P28704
1558,P19793
1559,P13631
1560,P10826
1561,P10276
1562,P30994
1563,P23944
1564,O02824
1565,Q9Y5N1
1566,P43490
1567,P50406
1568,P04191
1569,P00734
1570,P21447
1571,P08183
1572,Q9UGN5
1573,P11103
1574,P09874
1575,P09874
1576,Q8K4Z4
1577,B0FL73
1578,"P50052, P30556"
1579,Q8K4Z4
1580,B0FL73
1581,Q16850
1582,Q8K4Z4
1583,B0FL73
1584,P27694
1585,P08908
1586,P08908
1587,P04191
1588,Q9Y233
1589,P20309
1590,P11229
1591,P08172
1592,P17931
1593,Q99816
1594,Q63844
1595,Q63844
1596,"P23944, P43140, P15823"
1597,"P23944, P43140, P15823"
1598,"P22909, P19328, P22086"
1599,"P22909, P19328, P22086"
1600,"P23944, P43140, P15823"
1601,"P22909, P19328, P22086"
1602,P22303
1603,P22303
1604,P22303
1605,P25103
1606,"P50052, P30556"
1607,P26684
1608,P21451
1609,P23944
1610,O02824
1611,P09038
1612,P05230
1613,P61169
1614,P61169
1615,P61169
1616,P61169
1617,P08908
1618,P19327
1619,P08908
1620,Q9JI35
1621,"P08173, P11229, P08912, P20309, P08172"
1622,"P08173, P11229, P08912, P20309, P08172"
1623,"P08173, P11229, P08912, P20309, P08172"
1624,"P08173, P11229, P08912, P20309, P08172"
1625,"P08173, P11229, P08912, P20309, P08172"
1626,"P08173, P11229, P08912, P20309, P08172"
1627,"P08173, P11229, P08912, P20309, P08172"
1628,"P08173, P11229, P08912, P20309, P08172"
1629,"P08173, P11229, P08912, P20309, P08172"
1630,"P08173, P11229, P08912, P20309, P08172"
1631,"P08173, P11229, P08912, P20309, P08172"
1632,"P08173, P11229, P08912, P20309, P08172"
1633,"P08173, P11229, P08912, P20309, P08172"
1634,"P08173, P11229, P08912, P20309, P08172"
1635,"P08173, P11229, P08912, P20309, P08172"
1636,"P08173, P11229, P08912, P20309, P08172"
1637,"P08173, P11229, P08912, P20309, P08172"
1638,"P08173, P11229, P08912, P20309, P08172"
1639,"P08173, P11229, P08912, P20309, P08172"
1640,"P08173, P11229, P08912, P20309, P08172"
1641,"P08173, P11229, P08912, P20309, P08172"
1642,"P08173, P11229, P08912, P20309, P08172"
1643,"P08173, P11229, P08912, P20309, P08172"
1644,"P08173, P11229, P08912, P20309, P08172"
1645,"P08173, P11229, P08912, P20309, P08172"
1646,"P08173, P11229, P08912, P20309, P08172"
1647,"P08173, P11229, P08912, P20309, P08172"
1648,"P08173, P11229, P08912, P20309, P08172"
1649,"P08173, P11229, P08912, P20309, P08172"
